listing_id,sme_id,country,city,waste_category,waste_item,volume_kg,contamination_risk,ai_routing_score,recommended_recycler_id,match_status,total_co2_offset,status,pH,created_at,waste_type_id,subcategory_id,toxicity_level,recommended_handling,storage_risk_level,documentation_status,regulatory_category,recycler_id,business_name,main_speciality,waste_types_accepted,capacity_kg_per_day,current_load_kg,country_recycler,city_recycler,gps_lat,gps_lng,certification_level,processing_efficiency,city_match,country_match,waste_category_match,estimated_distance,ai_explanation,net_climate_impact
901,451,Kenya,Eldoret,Organic,Agricultural Residue,59.8,Low,18.000000000000004,22,Matched,30.79,Closed,5.77,2026-03-18 15:07:03,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,22,"Ryan, Krause and Mitchell",Others,"['Construction debris', 'Wastewater', 'Textiles']",4885,2479,Kenya,Nairobi,-1.299437,36.80655,Basic,0.97,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,-15.45
902,451,Kenya,Eldoret,Liquid,Greywater,148.67,Medium,4.0,4,Matched,18.26,Open,3.26,2026-02-28 23:27:40,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,4,White-Coleman,Others,"['Textiles', 'Construction debris', 'E-waste']",843,2781,Nigeria,Kano,11.990954,8.562801,Basic,0.98,0,0,0,100,,-0.69
902,451,Kenya,Eldoret,Liquid,Greywater,148.67,Medium,4.0,4,Matched,18.26,Open,3.26,2026-02-28 23:27:40,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,4,White-Coleman,Others,"['Textiles', 'Construction debris', 'E-waste']",843,2781,Nigeria,Kano,11.990954,8.562801,Basic,0.98,0,0,0,100,,-15.45
903,452,Kenya,Mombasa,Organic,Agricultural Residue,237.69,Low,37.0,3,Unmatched,132.57,Open,6.27,2026-02-04 07:35:21,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,3,Ruiz-Austin,Organic,"['Wastewater', 'E-waste', 'Food Scraps']",3956,1464,Kenya,Mombasa,-4.010711,39.686254,Advanced,0.82,1,1,1,5,Recycler is in the same city; Recycler specializes in this waste category; Low contamination risk; Low toxicity,12.82
903,452,Kenya,Mombasa,Organic,Agricultural Residue,237.69,Low,37.0,3,Unmatched,132.57,Open,6.27,2026-02-04 07:35:21,1,2,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,3,Ruiz-Austin,Organic,"['Wastewater', 'E-waste', 'Food Scraps']",3956,1464,Kenya,Mombasa,-4.010711,39.686254,Advanced,0.82,1,1,1,5,Recycler is in the same city; Recycler specializes in this waste category; Low contamination risk; Low toxicity,16.31
904,452,Kenya,Mombasa,Organic,Food Scraps,319.35,Low,28.5,18,Unmatched,120.44,In Progress,5.97,2025-10-17 22:54:44,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,18,"Cook, Ward and Castro",Organic,"['PET Bottles', 'Construction debris', 'Textiles']",1057,1956,Kenya,Nakuru,-0.297796,36.092728,Advanced,0.99,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category; Low contamination risk; Low toxicity,12.82
904,452,Kenya,Mombasa,Organic,Food Scraps,319.35,Low,28.5,18,Unmatched,120.44,In Progress,5.97,2025-10-17 22:54:44,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,18,"Cook, Ward and Castro",Organic,"['PET Bottles', 'Construction debris', 'Textiles']",1057,1956,Kenya,Nakuru,-0.297796,36.092728,Advanced,0.99,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category; Low contamination risk; Low toxicity,16.31
905,453,Nigeria,Port Harcourt,Organic,Agricultural Residue,328.28,High,10.499999999999998,16,Unmatched,288.48,In Progress,6.93,2026-01-06 02:57:54,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,16,Brown LLC,Organic,"['Wastewater', 'Food Scraps', 'Textiles']",1423,2148,Kenya,Kisumu,-0.128381,34.788103,Advanced,0.78,0,0,1,100,Recycler specializes in this waste category,-5.42
905,453,Nigeria,Port Harcourt,Organic,Agricultural Residue,328.28,High,10.499999999999998,16,Unmatched,288.48,In Progress,6.93,2026-01-06 02:57:54,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,16,Brown LLC,Organic,"['Wastewater', 'Food Scraps', 'Textiles']",1423,2148,Kenya,Kisumu,-0.128381,34.788103,Advanced,0.78,0,0,1,100,Recycler specializes in this waste category,-6.86
906,453,Nigeria,Port Harcourt,Organic,Livestock Manure,46.18,Low,12.000000000000002,32,Matched,35.07,Closed,5.81,2026-03-11 14:23:38,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,32,Adkins-Meyer,Liquid,"['E-waste', 'PET Bottles', 'Textiles']",2305,2532,Kenya,Kisumu,-0.044018,34.789913,Advanced,0.87,0,0,0,100,Low contamination risk; Low toxicity,-5.42
906,453,Nigeria,Port Harcourt,Organic,Livestock Manure,46.18,Low,12.000000000000002,32,Matched,35.07,Closed,5.81,2026-03-11 14:23:38,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,32,Adkins-Meyer,Liquid,"['E-waste', 'PET Bottles', 'Textiles']",2305,2532,Kenya,Kisumu,-0.044018,34.789913,Advanced,0.87,0,0,0,100,Low contamination risk; Low toxicity,-6.86
907,454,Kenya,Nairobi,Liquid,Industrial Effluent,172.08,High,6.0,44,Matched,62.0,Closed,2.95,2025-11-09 03:43:12,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,44,Dalton-Nguyen,Solid,"['PET Bottles', 'Food Scraps', 'Construction debris']",1131,275,Kenya,Kisumu,-0.086908,34.812158,None,0.78,0,1,0,20,Recycler is in the same country,25.22
907,454,Kenya,Nairobi,Liquid,Industrial Effluent,172.08,High,6.0,44,Matched,62.0,Closed,2.95,2025-11-09 03:43:12,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,44,Dalton-Nguyen,Solid,"['PET Bottles', 'Food Scraps', 'Construction debris']",1131,275,Kenya,Kisumu,-0.086908,34.812158,None,0.78,0,1,0,20,Recycler is in the same country,-34.7
908,454,Kenya,Nairobi,Liquid,Septage/Sewage,428.69,Low,12.000000000000002,60,Unmatched,61.46,Closed,2.95,2026-03-09 19:01:33,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,60,Garrett-Black,Solid,"['E-waste', 'PET Bottles', 'Construction debris']",1435,327,Kenya,Kisumu,-0.068978,34.796657,Advanced,0.83,0,1,0,20,Recycler is in the same country; Low contamination risk,25.22
908,454,Kenya,Nairobi,Liquid,Septage/Sewage,428.69,Low,12.000000000000002,60,Unmatched,61.46,Closed,2.95,2026-03-09 19:01:33,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,60,Garrett-Black,Solid,"['E-waste', 'PET Bottles', 'Construction debris']",1435,327,Kenya,Kisumu,-0.068978,34.796657,Advanced,0.83,0,1,0,20,Recycler is in the same country; Low contamination risk,-34.7
909,455,Nigeria,Port Harcourt,Organic,Livestock Manure,367.81,Medium,14.0,4,Matched,162.51,Closed,6.59,2025-12-19 03:50:49,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,4,White-Coleman,Others,"['Textiles', 'Construction debris', 'E-waste']",843,2781,Nigeria,Kano,11.990954,8.562801,Basic,0.98,0,1,0,20,Recycler is in the same country,-36.83
909,455,Nigeria,Port Harcourt,Organic,Livestock Manure,367.81,Medium,14.0,4,Matched,162.51,Closed,6.59,2025-12-19 03:50:49,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,4,White-Coleman,Others,"['Textiles', 'Construction debris', 'E-waste']",843,2781,Nigeria,Kano,11.990954,8.562801,Basic,0.98,0,1,0,20,Recycler is in the same country,75.77
910,455,Nigeria,Port Harcourt,Liquid,Greywater,495.93,High,0.0,17,Matched,64.08,In Progress,5.34,2025-12-08 16:30:24,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,17,Combs-Davis,Solid,"['E-waste', 'PET Bottles', 'Textiles']",4389,1959,Kenya,Kisumu,-0.053664,34.731662,Basic,0.76,0,0,0,100,,-36.83
910,455,Nigeria,Port Harcourt,Liquid,Greywater,495.93,High,0.0,17,Matched,64.08,In Progress,5.34,2025-12-08 16:30:24,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,17,Combs-Davis,Solid,"['E-waste', 'PET Bottles', 'Textiles']",4389,1959,Kenya,Kisumu,-0.053664,34.731662,Basic,0.76,0,0,0,100,,75.77
911,456,Kenya,Nairobi,Liquid,Used Cooking Oil,464.52,Low,12.000000000000002,8,Matched,150.7,Open,11.33,2025-09-25 18:45:33,3,9,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,8,Olsen Ltd,Organic,"['Textiles', 'E-waste', 'Food Scraps']",4612,742,Kenya,Mombasa,-4.034134,39.68573,Basic,0.78,0,1,0,20,Recycler is in the same country; Low contamination risk,261.17
911,456,Kenya,Nairobi,Liquid,Used Cooking Oil,464.52,Low,12.000000000000002,8,Matched,150.7,Open,11.33,2025-09-25 18:45:33,3,9,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,8,Olsen Ltd,Organic,"['Textiles', 'E-waste', 'Food Scraps']",4612,742,Kenya,Mombasa,-4.034134,39.68573,Basic,0.78,0,1,0,20,Recycler is in the same country; Low contamination risk,-0.87
912,456,Kenya,Nairobi,Solid,Textiles/Used Clothing,12.09,High,14.5,55,Matched,4.66,Closed,6.87,2026-03-19 22:01:30,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,55,Evans-Cannon,Liquid,"['Food Scraps', 'Construction debris', 'PET Bottles']",4768,1520,Kenya,Nairobi,-1.237179,36.781817,None,0.83,1,1,0,5,Recycler is in the same city,261.17
912,456,Kenya,Nairobi,Solid,Textiles/Used Clothing,12.09,High,14.5,55,Matched,4.66,Closed,6.87,2026-03-19 22:01:30,2,8,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,55,Evans-Cannon,Liquid,"['Food Scraps', 'Construction debris', 'PET Bottles']",4768,1520,Kenya,Nairobi,-1.237179,36.781817,None,0.83,1,1,0,5,Recycler is in the same city,-0.87
913,457,Kenya,Kisumu,Organic,Market Waste,35.24,Medium,18.499999999999996,15,Matched,20.61,In Progress,5.98,2025-12-09 13:29:57,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,15,Ross Ltd,Organic,"['Construction debris', 'PET Bottles', 'E-waste']",1449,2292,Nigeria,Port Harcourt,4.802886,7.026145,None,0.77,0,0,1,100,Recycler specializes in this waste category,-0.41
913,457,Kenya,Kisumu,Organic,Market Waste,35.24,Medium,18.499999999999996,15,Matched,20.61,In Progress,5.98,2025-12-09 13:29:57,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,15,Ross Ltd,Organic,"['Construction debris', 'PET Bottles', 'E-waste']",1449,2292,Nigeria,Port Harcourt,4.802886,7.026145,None,0.77,0,0,1,100,Recycler specializes in this waste category,-26.0
914,457,Kenya,Kisumu,Organic,Agricultural Residue,475.51,High,6.0,34,Matched,287.61,In Progress,5.8,2026-03-23 08:35:53,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,34,Martinez and Sons,Liquid,"['E-waste', 'Food Scraps', 'Textiles']",2516,1664,Kenya,Mombasa,-4.084359,39.692252,None,0.77,0,1,0,20,Recycler is in the same country,-0.41
914,457,Kenya,Kisumu,Organic,Agricultural Residue,475.51,High,6.0,34,Matched,287.61,In Progress,5.8,2026-03-23 08:35:53,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,34,Martinez and Sons,Liquid,"['E-waste', 'Food Scraps', 'Textiles']",2516,1664,Kenya,Mombasa,-4.084359,39.692252,None,0.77,0,1,0,20,Recycler is in the same country,-26.0
915,458,Nigeria,Kano,Solid,PET Bottles,442.65,Medium,18.499999999999996,38,Matched,345.21,In Progress,7.11,2026-03-21 11:56:56,2,5,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,38,"Brown, Wise and Warren",Solid,"['E-waste', 'PET Bottles', 'Textiles']",3074,1446,Kenya,Eldoret,0.554054,35.288108,Basic,0.78,0,0,1,100,Recycler specializes in this waste category,-67.5
915,458,Nigeria,Kano,Solid,PET Bottles,442.65,Medium,18.499999999999996,38,Matched,345.21,In Progress,7.11,2026-03-21 11:56:56,2,5,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,38,"Brown, Wise and Warren",Solid,"['E-waste', 'PET Bottles', 'Textiles']",3074,1446,Kenya,Eldoret,0.554054,35.288108,Basic,0.78,0,0,1,100,Recycler specializes in this waste category,-9.34
916,458,Nigeria,Kano,Organic,Market Waste,179.17,High,0.0,59,Matched,138.76,Open,5.72,2025-11-12 20:58:25,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,59,"Price, Gray and Baker",Solid,"['E-waste', 'Textiles', 'Wastewater']",2225,2,Kenya,Mombasa,-4.051639,39.637572,None,0.75,0,0,0,100,,-67.5
916,458,Nigeria,Kano,Organic,Market Waste,179.17,High,0.0,59,Matched,138.76,Open,5.72,2025-11-12 20:58:25,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,59,"Price, Gray and Baker",Solid,"['E-waste', 'Textiles', 'Wastewater']",2225,2,Kenya,Mombasa,-4.051639,39.637572,None,0.75,0,0,0,100,,-9.34
917,459,Nigeria,Ibadan,Organic,Agricultural Residue,487.06,Medium,8.0,44,Unmatched,223.85,Closed,6.94,2025-11-21 16:20:27,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,44,Dalton-Nguyen,Solid,"['PET Bottles', 'Food Scraps', 'Construction debris']",1131,275,Kenya,Kisumu,-0.086908,34.812158,None,0.78,0,0,0,100,,-46.58
917,459,Nigeria,Ibadan,Organic,Agricultural Residue,487.06,Medium,8.0,44,Unmatched,223.85,Closed,6.94,2025-11-21 16:20:27,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,44,Dalton-Nguyen,Solid,"['PET Bottles', 'Food Scraps', 'Construction debris']",1131,275,Kenya,Kisumu,-0.086908,34.812158,None,0.78,0,0,0,100,,-7.45
918,459,Nigeria,Ibadan,Organic,Livestock Manure,133.42,Medium,14.0,1,Unmatched,33.87,Open,6.77,2025-10-11 18:41:51,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,1,Carpenter-Nguyen,Solid,"['Construction debris', 'Food Scraps', 'Textiles']",4556,591,Nigeria,Abuja,9.109914,7.438097,None,0.9,0,1,0,20,Recycler is in the same country,-46.58
918,459,Nigeria,Ibadan,Organic,Livestock Manure,133.42,Medium,14.0,1,Unmatched,33.87,Open,6.77,2025-10-11 18:41:51,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,1,Carpenter-Nguyen,Solid,"['Construction debris', 'Food Scraps', 'Textiles']",4556,591,Nigeria,Abuja,9.109914,7.438097,None,0.9,0,1,0,20,Recycler is in the same country,-7.45
919,460,Nigeria,Ibadan,Organic,Market Waste,421.0,Medium,14.0,41,Matched,256.21,Closed,5.69,2026-03-25 01:40:45,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,41,Perez-Rojas,Solid,"['PET Bottles', 'Construction debris', 'Textiles']",797,1562,Nigeria,Kano,12.043339,8.567942,Basic,0.71,0,1,0,20,Recycler is in the same country,-38.8
919,460,Nigeria,Ibadan,Organic,Market Waste,421.0,Medium,14.0,41,Matched,256.21,Closed,5.69,2026-03-25 01:40:45,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,41,Perez-Rojas,Solid,"['PET Bottles', 'Construction debris', 'Textiles']",797,1562,Nigeria,Kano,12.043339,8.567942,Basic,0.71,0,1,0,20,Recycler is in the same country,-3.45
920,460,Nigeria,Ibadan,Solid,LDPE 'Sachet' Water Bags,168.31,High,6.0,46,Matched,187.72,In Progress,7.43,2026-03-03 00:11:47,2,6,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,46,Dunn-Taylor,Organic,"['Textiles', 'Construction debris', 'Food Scraps']",3726,552,Nigeria,Abuja,9.103114,7.399899,None,0.71,0,1,0,20,Recycler is in the same country,-38.8
920,460,Nigeria,Ibadan,Solid,LDPE 'Sachet' Water Bags,168.31,High,6.0,46,Matched,187.72,In Progress,7.43,2026-03-03 00:11:47,2,6,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,46,Dunn-Taylor,Organic,"['Textiles', 'Construction debris', 'Food Scraps']",3726,552,Nigeria,Abuja,9.103114,7.399899,None,0.71,0,1,0,20,Recycler is in the same country,-3.45
921,461,Kenya,Mombasa,Organic,Agricultural Residue,92.93,Medium,24.499999999999996,16,Matched,17.94,Open,5.36,2026-02-18 04:25:43,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,16,Brown LLC,Organic,"['Wastewater', 'Food Scraps', 'Textiles']",1423,2148,Kenya,Kisumu,-0.128381,34.788103,Advanced,0.78,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category,-5.8
921,461,Kenya,Mombasa,Organic,Agricultural Residue,92.93,Medium,24.499999999999996,16,Matched,17.94,Open,5.36,2026-02-18 04:25:43,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,16,Brown LLC,Organic,"['Wastewater', 'Food Scraps', 'Textiles']",1423,2148,Kenya,Kisumu,-0.128381,34.788103,Advanced,0.78,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category,-30.21
922,461,Kenya,Mombasa,Solid,LDPE 'Sachet' Water Bags,435.03,High,14.5,48,Matched,473.37,In Progress,7.33,2025-11-08 23:25:32,2,6,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,48,"Fields, Elliott and Mills",Organic,"['E-waste', 'PET Bottles', 'Food Scraps']",2852,1887,Kenya,Mombasa,-4.029463,39.693657,Advanced,0.93,1,1,0,5,Recycler is in the same city,-5.8
922,461,Kenya,Mombasa,Solid,LDPE 'Sachet' Water Bags,435.03,High,14.5,48,Matched,473.37,In Progress,7.33,2025-11-08 23:25:32,2,6,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,48,"Fields, Elliott and Mills",Organic,"['E-waste', 'PET Bottles', 'Food Scraps']",2852,1887,Kenya,Mombasa,-4.029463,39.693657,Advanced,0.93,1,1,0,5,Recycler is in the same city,-30.21
923,462,Nigeria,Ibadan,Organic,Food Scraps,128.67,High,0.0,10,Matched,101.46,Open,6.18,2025-11-21 00:11:30,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,10,Gonzalez-Marsh,Solid,"['Food Scraps', 'PET Bottles', 'E-waste']",4483,1020,Kenya,Kisumu,-0.08159,34.760629,None,0.81,0,0,0,100,,-15.33
923,462,Nigeria,Ibadan,Organic,Food Scraps,128.67,High,0.0,10,Matched,101.46,Open,6.18,2025-11-21 00:11:30,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,10,Gonzalez-Marsh,Solid,"['Food Scraps', 'PET Bottles', 'E-waste']",4483,1020,Kenya,Kisumu,-0.08159,34.760629,None,0.81,0,0,0,100,,-7.01
924,462,Nigeria,Ibadan,Others,Construction debris,85.45,Low,12.000000000000002,27,Matched,15.94,Open,6.9,2025-11-04 02:34:21,4,15,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,27,Welch-Duncan,Liquid,"['PET Bottles', 'E-waste', 'Wastewater']",2512,1604,Kenya,Mombasa,-4.033664,39.68155,Basic,0.91,0,0,0,100,Low contamination risk; Low toxicity,-15.33
924,462,Nigeria,Ibadan,Others,Construction debris,85.45,Low,12.000000000000002,27,Matched,15.94,Open,6.9,2025-11-04 02:34:21,4,15,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,27,Welch-Duncan,Liquid,"['PET Bottles', 'E-waste', 'Wastewater']",2512,1604,Kenya,Mombasa,-4.033664,39.68155,Basic,0.91,0,0,0,100,Low contamination risk; Low toxicity,-7.01
